321506,2022-03-09 23:05:15.096334+00,2022-03-07 05:30:00.491644+00,W. B.,Siddall,Jnr,w-b-siddall-jun,,,"",t,,,,,,W. B. Siddall Jnr,"",1074,2962,w-b-siddall-jun-adj,w-b-siddall-jun-cmp,w-b-siddall-jun-cnd
303698,2022-03-25 13:21:05.210682+00,2012-04-18 17:33:50.215829+00,C. T.,Hurst,"",c-t-hurst,,,Bandmaster 22nd Regiment of Foot.,t,,,2055,9995,,C. T. Hurst,"",1074,11,c-t-hurst,c-t-hurst-cmp,c-t-hurst
303756,2016-07-16 13:54:52.091618+00,2013-07-05 06:46:07.945203+00,W.,Hymers,"",w-hymers,,,,f,,,,13757,,W. Hymers,"",1074,1074,w-hymers-adj,w-hymers-cmp,w-hymers
303751,2016-07-16 16:02:16.056464+00,2010-01-03 18:22:31.773788+00,Windsor,Hylands,"",windsor-hylands,,,,f,,,317,2147,,Windsor Hylands,"",49,49,windsor-hylands,windsor-hylands-cmp,windsor-hylands
303757,2016-07-16 16:02:16.080777+00,2009-07-25 12:39:39.286869+00,David,Hynd,"",david-hynd,,,,f,,,447,1599,,David Hynd,"",24,24,david-hynd,david-hynd-cmp,david-hynd
303750,2016-07-16 16:14:38.326706+00,2010-11-29 15:43:06.174242+00,Magnus,Hylander,"",magnus-hylander,,,,f,,,556,3561,160,Magnus Hylander,"",499,499,magnus-hylander,magnus-hylander,magnus-hylander
303760,2016-07-16 13:54:52.124773+00,2011-11-01 23:05:40.666201+00,Lars,Hædersdal,"",lars-hdersdal,,"",,f,,,,7870,,Lars Hædersdal,"",129,129,lars-hdersdal-adj,lars-hdersdal-cmp,lars-hdersdal
303761,2016-07-16 13:54:52.132479+00,2011-09-24 22:45:37.795157+00,Blaise,Héritier,"",blaise-heritier-1,,,,f,,,,7521,,Blaise Héritier,"",1,1,blaise-heritier-1-adj,blaise-heritier-1-cmp,blaise-heritier-1
303762,2016-07-16 13:54:52.140329+00,2010-11-21 21:26:03.692087+00,Kjetil,Høidal,"",kjetil-hidal,,,,f,,,,3338,,Kjetil Høidal,"",129,129,kjetil-hidal-adj,kjetil-hidal-cmp,kjetil-hidal
303763,2016-07-16 13:54:52.14804+00,2012-07-29 12:34:04.641345+00,Wenche,Høidal,"",wenche-hidal,,,,f,,,,11072,,Wenche Høidal,"",129,129,wenche-hidal-adj,wenche-hidal-cmp,wenche-hidal
303764,2016-07-16 13:54:52.155824+00,2010-01-22 23:59:56.64982+00,Stein,Høyland,"",stein-hoyland,"",,"",f,,,,2179,,Stein Høyland,"",1,129,stein-hoyland-adj,stein-hoyland-cmp,stein-hoyland
303765,2016-07-16 13:54:52.163618+00,2012-08-02 22:05:38.658052+00,Odd Hermann,Hüffmann,"",odd-hermann-huffmann,,,,f,,,,11093,,Odd Hermann Hüffmann,"",129,129,odd-hermann-huffmann-adj,odd-hermann-huffmann-cmp,odd-hermann-huffmann
303766,2016-07-16 13:54:52.171283+00,2013-12-20 15:26:01.355091+00,W.,Ibbotson,"",w-ibbotson,,,,f,,,,14661,,W. Ibbotson,"",1074,1074,w-ibbotson-adj,w-ibbotson-cmp,w-ibbotson
303767,2016-07-16 13:54:52.179107+00,2013-02-18 08:07:52.611738+00,A.,Igglesden,"",a-igglesden,,,,f,,,,12581,,A. Igglesden,"",1074,1074,a-igglesden-adj,a-igglesden-cmp,a-igglesden
303768,2016-07-16 13:54:52.189396+00,2009-12-07 16:34:35.436066+00,Bienze,Ijlstra,"",bienze-ijlstra,,,,f,,,,2109,,Bienze Ijlstra,"",49,49,bienze-ijlstra-adj,bienze-ijlstra-cmp,bienze-ijlstra
303769,2016-07-16 13:54:52.19733+00,2009-05-08 17:22:37.458455+00,Trevor,Iles,"",trevor-iles,,,,f,,,,1154,,Trevor Iles,"",1,1,trevor-iles-adj,trevor-iles-cmp,trevor-iles
303770,2016-07-16 13:54:52.205712+00,2012-06-07 19:00:41.095349+00,H. W.,Iliffe,"",h-w-iliffe,,,,f,,,,10508,,H. W. Iliffe,"",1299,1299,h-w-iliffe-adj,h-w-iliffe-cmp,h-w-iliffe
303771,2016-07-16 13:54:52.213779+00,2011-12-08 12:51:49.134094+00,R. W.,Iliffe,"",r-w-iliffe,,,,f,,,,8133,,R. W. Iliffe,"",11,11,r-w-iliffe-adj,r-w-iliffe-cmp,r-w-iliffe
303773,2016-07-16 13:54:52.229641+00,2014-10-21 17:12:41.532734+00,T. S.,Iliffe,"",t-s-iliffe,,,,f,,,,15710,,T. S. Iliffe,"",11,11,t-s-iliffe-adj,t-s-iliffe-cmp,t-s-iliffe
303774,2016-07-16 13:54:52.237409+00,2009-05-08 16:32:53.703895+00,T.,Illes,"",t-illes,,,,f,,,,1121,,T. Illes,"",1,1,t-illes-adj,t-illes-cmp,t-illes
303776,2016-07-16 13:54:52.252896+00,2009-05-17 20:32:47.222622+00,Rob,Illsley,"",rob-illsley,,,,f,,,,1381,,Rob Illsley,"",8,1,rob-illsley-adj,rob-illsley-cmp,rob-illsley
303777,2016-07-16 13:54:52.261191+00,2010-11-23 07:09:43.160386+00,Dennis,Ilott,"",dennis-ilott,"","","",f,,2009-12-31,,3376,,Dennis Ilott,"",8,435,dennis-ilott-adj,dennis-ilott-cmp,dennis-ilott
303778,2016-07-16 13:54:52.271794+00,2011-05-02 07:11:07.638311+00,W.,Imeson,"",w-imeson,,,,f,,,,5515,,W. Imeson,"",114,114,w-imeson-adj,w-imeson-cmp,w-imeson
303779,2016-07-16 13:54:52.279936+00,2013-06-30 15:17:02.686923+00,Manuel,Imhof,"",manuel-imhof,,,,f,,,,13728,,Manuel Imhof,"",1363,1363,manuel-imhof-adj,manuel-imhof-cmp,manuel-imhof
303780,2016-07-16 13:54:52.289146+00,2012-09-23 07:59:28.798953+00,Thomas,Imhof,"",thomas-imhof,,,,f,,,,11271,,Thomas Imhof,"",1363,1363,thomas-imhof-adj,thomas-imhof-cmp,thomas-imhof
320443,2020-11-27 01:14:01.785204+00,2020-11-27 01:14:01.782768+00,H. L.,Herbert,"",h-l-herbert,,,,f,,,,,,H. L. Herbert,"",2962,2962,h-l-herbert-adj,h-l-herbert-cmp,h-l-herbert-cnd
303782,2016-07-16 13:54:52.308069+00,2013-12-02 14:01:00.2477+00,Gry V.,Impelluso,"",gry-v-impelluso,,,,f,,,,14591,,Gry V. Impelluso,"",1538,1538,gry-v-impelluso-adj,gry-v-impelluso-cmp,gry-v-impelluso
303783,2016-07-16 13:54:52.316607+00,2013-08-10 21:10:38.823569+00,J.,Impey,"",j-impey,,,,f,,,,13958,,J. Impey,"",11,11,j-impey-adj,j-impey-cmp,j-impey
303784,2016-07-16 13:54:52.325447+00,2012-03-18 08:26:32.430405+00,G. J.,Imrie,"",g-j-imrie,,,,f,,,,9500,,G. J. Imrie,"",1074,1074,g-j-imrie-adj,g-j-imrie-cmp,g-j-imrie
303786,2016-07-16 13:54:52.34387+00,2010-11-26 20:57:30.323538+00,Helge Jan,Ingebrigtsen,"",helge-jan-ingebrigtsen,,,,f,,,,3523,,Helge Jan Ingebrigtsen,"",129,129,helge-jan-ingebrigtsen-adj,helge-jan-ingebrigtsen-cmp,helge-jan-ingebrigtsen
303787,2016-07-16 13:54:52.352991+00,2011-08-21 16:29:10.696454+00,D. H.,Ingham,"",d-h-ingham,,,,f,,,,7256,,D. H. Ingham,"",8,8,d-h-ingham-adj,d-h-ingham-cmp,d-h-ingham
303788,2016-07-16 13:54:52.368964+00,2014-03-10 13:52:25.5452+00,E.,Ingham,"",e-ingham,,,,f,,,,14950,,E. Ingham,"",507,507,e-ingham-adj,e-ingham-cmp,e-ingham
303789,2016-07-16 13:54:52.392469+00,2009-11-08 17:34:25.401486+00,Fred,Ingham,"",f-ingham,,"",,f,,,,2073,,Fred Ingham,"",11,8,f-ingham-adj,f-ingham-cmp,f-ingham
303790,2016-07-16 13:54:52.420796+00,2012-07-12 13:54:02.368386+00,R.,Ingham,"",r-ingham,,,,f,,,,10950,,R. Ingham,"",507,507,r-ingham-adj,r-ingham-cmp,r-ingham
303792,2016-07-16 13:54:52.446491+00,2009-05-05 21:20:12.184976+00,Steve,Ingham,"",steve-ingham,,,,f,,,,1092,,Steve Ingham,"",1,1,steve-ingham-adj,steve-ingham-cmp,steve-ingham
303793,2016-07-16 13:54:52.461153+00,2011-03-18 02:38:41.14044+00,H.,Ingle,"",h-ingle,,,,f,,,,4916,,H. Ingle,"",657,657,h-ingle-adj,h-ingle-cmp,h-ingle
303794,2016-07-16 13:54:52.47835+00,2012-03-20 17:05:45.428433+00,Ronnie,Ingle,"",ronnie-ingle,,,,f,,,,9533,,Ronnie Ingle,"",507,507,ronnie-ingle-adj,ronnie-ingle-cmp,ronnie-ingle
303795,2016-07-16 13:54:52.492705+00,2011-07-20 14:26:54.732808+00,Mr,Ingleden,"",mr-ingleden,,,,f,,,,7085,,Mr Ingleden,"",507,507,mr-ingleden-adj,mr-ingleden-cmp,mr-ingleden
303796,2016-07-16 13:54:52.513323+00,2011-07-20 15:04:16.422319+00,C.,Ingledew,"",mr-ingledew,,"",,f,,,,7094,,C. Ingledew,"",1,507,mr-ingledew-adj,mr-ingledew-cmp,mr-ingledew
303797,2016-07-16 13:54:52.530914+00,2012-04-14 15:10:28.231368+00,S.,Inglesant,"",s-inglesant,,,,f,,,,9933,,S. Inglesant,"",1074,1074,s-inglesant-adj,s-inglesant-cmp,s-inglesant
303798,2016-07-16 13:54:52.539951+00,2012-05-22 20:58:36.883109+00,T.,Inglesant,"",t-inglesant,,,,f,,,,10388,,T. Inglesant,"",11,11,t-inglesant-adj,t-inglesant-cmp,t-inglesant
303799,2016-07-16 13:54:52.552031+00,2011-11-01 13:59:33.663283+00,J.,Inglis,"",j-inglis,,,,f,,,,7825,,J. Inglis,"",507,507,j-inglis-adj,j-inglis-cmp,j-inglis
303800,2016-07-16 13:54:52.564174+00,2009-05-15 20:31:06.960313+00,John,Ingman,"",john-ingman,,,,f,,,,1266,,John Ingman,"",1,1,john-ingman-adj,john-ingman-cmp,john-ingman
303801,2016-07-16 13:54:52.574846+00,2010-03-20 13:26:52.176341+00,Alan,Ingram,"",alan-ingram,,,,f,,,,2421,,Alan Ingram,"",8,8,alan-ingram-adj,alan-ingram-cmp,alan-ingram
303802,2016-07-16 13:54:52.588214+00,2011-05-27 10:36:50.573988+00,D. G.,Ingram,"",d-g-ingram,,,,f,,,,6653,,D. G. Ingram,"",774,774,d-g-ingram-adj,d-g-ingram-cmp,d-g-ingram
303804,2016-07-16 13:54:52.62416+00,2014-03-11 10:12:36.135273+00,H. H.,Ingram,"",h-h-ingram,,,,f,,,,14955,,H. H. Ingram,"",1074,1074,h-h-ingram-adj,h-h-ingram-cmp,h-h-ingram
303806,2016-07-16 13:54:52.669013+00,2009-09-13 16:32:37.782517+00,Tor Kristian,Innbjør,"",tor-kristian-innbjor,"",,"",f,,,,1716,,Tor Kristian Innbjør,"",1,1,tor-kristian-innbjor-adj,tor-kristian-innbjor-cmp,tor-kristian-innbjor
303805,2020-01-30 13:09:14.16169+00,2011-04-22 11:15:31.061668+00,Thomas,Inman,"",t-inman,,,"",t,,,,5416,,Thomas Inman,"",1074,657,t-inman-adj,t-inman-cmp,t-inman
303781,2020-02-19 12:39:26.322865+00,2016-01-04 23:08:17.758502+00,R.H.,Ingram,"",gry-uiola-impelluso,,Aberaman,"",t,,,,16579,,R.H. Ingram,"",1074,2331,gry-uiola-impelluso-adj,gry-uiola-impelluso-cmp,gry-uiola-impelluso
303775,2016-07-16 16:02:16.277411+00,2009-09-29 20:37:30.909453+00,Yves,Illi,"",y-illi,,,,f,,,99,1820,,Yves Illi,"",1,1,yves-illi,y-illi-cmp,y-illi
303785,2018-02-02 14:36:15.838695+00,2012-11-11 17:26:02.591399+00,George Edward,Ineson,"",g-e-ineson,"","","",f,,,,11789,,George Edward Ineson,"",1,11,g-e-ineson-adj,g-e-ineson-cmp,g-e-ineson
303807,2016-07-16 13:54:52.718486+00,2013-07-09 13:48:25.882615+00,J.,Innes,"",j-innes,,,,f,,,,13780,,J. Innes,"",1074,1074,j-innes-adj,j-innes-cmp,j-innes
303808,2016-07-16 13:54:52.736068+00,2012-11-07 14:36:15.692365+00,R.,Inskip,"",r-inskip,,,,f,,,,11732,,R. Inskip,"",1074,1074,r-inskip-adj,r-inskip-cmp,r-inskip
303809,2016-07-16 13:54:52.750539+00,2012-04-18 15:00:46.150904+00,W.,Inskip,"",w-inskip,,,,f,,,,9983,,W. Inskip,"",1074,1074,w-inskip-adj,w-inskip-cmp,w-inskip
303810,2016-07-16 13:54:52.771006+00,2012-02-12 20:38:36.213774+00,W.,Insley,"",w-insley,,,,f,,,,9015,,W. Insley,"",1074,1074,w-insley-adj,w-insley-cmp,w-insley
303811,2016-07-16 13:54:52.785159+00,2011-12-11 17:58:32.524928+00,G.,Ions,"",g-ions,,,,f,,,,8258,,G. Ions,"",11,11,g-ions-adj,g-ions-cmp,g-ions
303812,2016-07-16 13:54:52.798323+00,2009-03-14 22:47:24.201047+00,John,Iredale,"",john-iredale,,,,f,,,,540,,John Iredale,"",1,1,john-iredale-adj,john-iredale-cmp,john-iredale
303813,2016-07-16 13:54:52.809919+00,2010-11-22 10:39:11.135387+00,Brian,Ireland,"",brian-ireland,,,,f,,,,3358,,Brian Ireland,"",183,183,brian-ireland-adj,brian-ireland-cmp,brian-ireland
303814,2016-07-16 13:54:52.836474+00,2011-08-21 08:25:19.735954+00,G.,Ireland,"",g-ireland,,,,f,,,,7222,,G. Ireland,"",8,8,g-ireland-adj,g-ireland-cmp,g-ireland
303815,2016-07-16 13:54:52.857895+00,2012-06-24 10:19:57.554503+00,George,Ireland,"",george-ireland,,,,f,,,,10771,,George Ireland,"",1299,1299,george-ireland-adj,george-ireland-cmp,george-ireland
303816,2016-07-16 13:54:52.877739+00,2009-05-17 16:17:07.300832+00,Joe,Ireland,"",joe-ireland,,"",,f,1929-01-01,2011-12-27,,1308,,Joe Ireland,"",507,1,joe-ireland-adj,joe-ireland-cmp,joe-ireland
303817,2016-07-16 13:54:52.90194+00,2012-04-08 19:27:21.064055+00,Russ,Ireland,"",russ-ireland,,,,f,,,,9695,,Russ Ireland,"",349,349,russ-ireland-adj,russ-ireland-cmp,russ-ireland
303820,2016-07-16 13:54:52.958633+00,2011-12-15 12:43:20.633259+00,G.,Irvin,"",g-irvin,,,,f,,,,8358,,G. Irvin,"",973,973,g-irvin-adj,g-irvin-cmp,g-irvin
303822,2016-07-16 13:54:53.015305+00,2011-07-19 13:58:34.841697+00,George,Irvine,"",george-irvine,,,,f,,,,7033,,George Irvine,"",507,507,george-irvine-adj,george-irvine-cmp,george-irvine
303823,2016-07-16 13:54:53.03374+00,2014-11-11 14:48:47.037925+00,Ian,Irvine,"",ian-irvine,,,,f,,,,15766,,Ian Irvine,"",507,507,ian-irvine-adj,ian-irvine-cmp,ian-irvine
303824,2016-07-16 13:54:53.057538+00,2012-04-07 11:26:08.285469+00,J.,Irvine,"",j-irvine,,,,f,,,,9655,,J. Irvine,"",1074,1074,j-irvine-adj,j-irvine-cmp,j-irvine
303825,2016-07-16 13:54:53.066704+00,2011-12-08 13:13:49.201771+00,F. G. H.,Irving,"",f-g-h-irving,,,,f,,,,8149,,F. G. H. Irving,"",11,11,f-g-h-irving-adj,f-g-h-irving-cmp,f-g-h-irving
303826,2016-07-16 13:54:53.083258+00,2011-12-12 17:48:57.956097+00,G.,Irving,"",g-irving,,,,f,,,,8309,,G. Irving,"",11,11,g-irving-adj,g-irving-cmp,g-irving
303827,2016-07-16 13:54:53.100904+00,2011-05-16 19:57:58.444339+00,G. E.,Irving,"",g-e-irving,,,,f,,,,6337,,G. E. Irving,"",114,114,g-e-irving-adj,g-e-irving-cmp,g-e-irving
303828,2016-07-16 13:54:53.120846+00,2011-06-05 18:47:27.175195+00,J.,Irving,"",j-irving,,,,f,,,,6740,,J. Irving,"",114,114,j-irving-adj,j-irving-cmp,j-irving
303829,2016-07-16 13:54:53.135076+00,2013-08-13 07:45:37.733355+00,J. J.,Irving,"",j-j-irving,,,,f,,,,13981,,J. J. Irving,"",1074,1074,j-j-irving-adj,j-j-irving-cmp,j-j-irving
303830,2016-07-16 13:54:53.159025+00,2011-01-11 21:32:43.332716+00,J. K.,Irving,"",j-k-irving,,,,f,,,,3685,,J. K. Irving,"",1,1,j-k-irving-adj,j-k-irving-cmp,j-k-irving
303831,2016-07-16 13:54:53.178007+00,2016-02-08 12:49:51.829471+00,P. G. H.,Irving,"",p-g-h-irving,,,,f,,,,16772,,P. G. H. Irving,"",3029,3029,p-g-h-irving-adj,p-g-h-irving-cmp,p-g-h-irving
303832,2016-07-16 13:54:53.197301+00,2012-06-05 21:42:20.584899+00,J.,Irwin,"",j-irwin,,,,f,,,,10493,,J. Irwin,"",11,11,j-irwin-adj,j-irwin-cmp,j-irwin
303833,2016-07-16 13:54:53.21392+00,2013-11-16 10:28:42.212416+00,B.,Isaacson,"",b-isaacson,,,,f,,,,14530,,B. Isaacson,"",1074,1074,b-isaacson-adj,b-isaacson-cmp,b-isaacson
303834,2016-07-16 13:54:53.227645+00,2013-02-17 09:28:03.007277+00,A. C.,Isham,"",a-c-isham,,,,f,,,,12555,,A. C. Isham,"",507,507,a-c-isham-adj,a-c-isham-cmp,a-c-isham
303835,2016-07-16 13:54:53.245583+00,2012-03-08 09:19:32.119558+00,Daniela,Ivanova,"",daniela-ivanova,,,,f,,,,9365,,Daniela Ivanova,"",1177,1177,daniela-ivanova-adj,daniela-ivanova-cmp,daniela-ivanova
303836,2016-07-16 13:54:53.26481+00,2013-04-29 20:52:22.008633+00,Frank I.,Iversen,"",frank-i-iversen,,,,f,,,,13441,,Frank I. Iversen,"",129,129,frank-i-iversen-adj,frank-i-iversen-cmp,frank-i-iversen
303838,2016-07-16 13:54:53.299752+00,2009-03-24 13:50:52.832184+00,Peter,Ivey,"",p-ivey,,,,f,,,,698,,Peter Ivey,"",3,3,p-ivey-adj,p-ivey-cmp,p-ivey
303839,2016-07-16 13:54:53.316605+00,2011-03-10 11:28:16.763283+00,G.,Ivory,"",g-ivory,,,,f,,,,4637,,G. Ivory,"",624,624,g-ivory-adj,g-ivory-cmp,g-ivory
303840,2016-07-16 13:54:53.326115+00,2011-11-01 14:01:01.487976+00,W.,Jack,"",w-jack,,,,f,,,,7826,,W. Jack,"",507,507,w-jack-adj,w-jack-cmp,w-jack
303841,2016-07-16 13:54:53.352803+00,2009-03-15 21:23:49.749057+00,Graham,Jacklin,"",graham-jacklin,,,,f,,,,581,,Graham Jacklin,"",1,1,graham-jacklin-adj,graham-jacklin-cmp,graham-jacklin
303842,2016-07-16 13:54:53.366566+00,2011-05-03 12:58:38.605908+00,A. G.,Jackson,"",a-g-jackson,"","","",f,,,,5631,,A. G. Jackson,"",1,114,a-g-jackson-adj,a-g-jackson-cmp,a-g-jackson
303843,2016-07-16 13:54:53.375358+00,2011-02-08 12:07:47.406903+00,Alfred,Jackson,"",a-jackson,,"",,f,,,,3914,,Alfred Jackson,"",507,585,a-jackson-adj,a-jackson-cmp,a-jackson
320444,2020-11-27 02:03:31.616396+00,2020-11-27 02:03:31.614219+00,O. J.,Kreig,"",o-j-kreig,,,,f,,,,,,O. J. Kreig,"",2962,2962,o-j-kreig-adj,o-j-kreig-cmp,o-j-kreig-cnd
303848,2016-07-16 13:54:53.42049+00,2011-02-05 20:29:26.697992+00,D.,Jackson,"",d-jackson,,,,f,,,,3832,,D. Jackson,"",585,585,d-jackson-adj,d-jackson-cmp,d-jackson
303849,2016-07-16 13:54:53.428312+00,2013-12-31 16:30:56.389801+00,Duncan,Jackson,"",duncan-jackson,,,,f,,,,14676,,Duncan Jackson,"",507,507,duncan-jackson-adj,duncan-jackson-cmp,duncan-jackson
303850,2016-07-16 13:54:53.438558+00,2013-04-03 17:48:24.938939+00,E. J.,Jackson,"",e-j-jackson,,Boxmoor Oxford Club,,f,,,,13221,,E. J. Jackson,"",507,11,e-j-jackson-adj,e-j-jackson-cmp,e-j-jackson
303852,2016-07-16 13:54:53.455768+00,2010-11-02 00:02:15.238894+00,George,Jackson,"",g-jackson,,"",,f,,,,3198,,George Jackson,"",507,354,g-jackson-adj,g-jackson-cmp,g-jackson
303854,2016-07-16 13:54:53.472122+00,2010-05-04 20:25:03.048399+00,H. G.,Jackson,"",h-g-jackson,,,,f,,,,2593,,H. G. Jackson,"",8,8,h-g-jackson-adj,h-g-jackson-cmp,h-g-jackson
303819,2016-07-16 16:02:16.517852+00,2012-02-18 10:22:21.037256+00,J. E.,Irons,"",j-e-irons,,,,f,,,1560,9099,,J. E. Irons,"",1074,1074,j-e-irons,j-e-irons-cmp,j-e-irons
303837,2016-07-16 16:02:16.582017+00,2009-03-11 22:34:23.787622+00,John,Iveson,"",john-iveson,,,,f,,,78,406,,John Iveson,"",1,1,john-iveson,john-iveson-cmp,john-iveson
303851,2016-07-16 16:02:16.704784+00,2010-05-12 11:00:12.389614+00,Enoch,Jackson,"",e-jackson,,"",,f,,,457,2640,,Enoch Jackson,"",507,141,enoch-jackson,e-jackson-cmp,e-jackson
303821,2017-05-18 09:51:02.592552+00,2012-02-24 18:12:14.810036+00,Alexander,Irvine,"",a-irvine,"","","",f,,,,9224,,Alexander Irvine,"",11,1074,a-irvine-adj,a-irvine-cmp,a-irvine
303855,2018-01-29 13:47:22.047413+00,2011-04-13 22:30:27.676901+00,Henry,Jackson,"",h-jackson,"",Buttershaw Mills,"Born  1834 in Bramley, Leeds, elder brother of B.D.Jackson (Batley Old) and J.Jackson (Leeds Forge). Died 31st December 1889.",t,1834-01-01,1889-12-31,,5197,,Henry Jackson,"",1074,657,h-jackson-adj,h-jackson-cmp,h-jackson
303908,2016-07-16 13:54:53.954937+00,2011-04-26 21:03:36.960003+00,C.,James,"",c-james,,,,f,,,,5446,,C. James,"",1,1,c-james-adj,c-james-cmp,c-james
303857,2020-02-19 13:41:24.520712+00,2011-07-19 22:29:49.552951+00,T.,Jackson,"",j-jackson-2,,Wolsingham/Darnall,"",f,,,,7065,,T. Jackson,"",1074,507,j-jackson-2-adj,j-jackson-2-cmp,j-jackson-2
303847,2020-04-12 07:30:02.239127+00,2012-04-06 17:57:11.717229+00,Ceres,Jackson,"",c-jackson,,,Principal cornet Black Dyke.,t,,,,9625,,Ceres Jackson,"",1074,11,c-jackson-adj,c-jackson-cmp,c-jackson
303858,2016-07-16 13:54:53.505185+00,2012-02-20 12:16:25.665913+00,J.,Jackson,"",j-jackson-5,,United Harmonic (Boston),,f,,,,9141,,J. Jackson,"",507,507,j-jackson-5-adj,j-jackson-5-cmp,j-jackson-5
303859,2016-07-16 13:54:53.514152+00,2015-01-07 15:06:16.980566+00,J.,Jackson,"",j-jackson-6,,Jackson's Norwich,,f,,,,15856,,J. Jackson,"",507,507,j-jackson-6-adj,j-jackson-6-cmp,j-jackson-6
303860,2016-07-16 13:54:53.522251+00,2015-01-07 15:15:28.987743+00,J.,Jackson,"",j-jackson-7,,Egham / Slough,,f,,,,15857,,J. Jackson,"",507,507,j-jackson-7-adj,j-jackson-7-cmp,j-jackson-7
320445,2020-11-27 02:04:15.999116+00,2020-11-27 02:04:15.996963+00,Bill,Palmer,"",bill-palmer,,,,f,,,,,,Bill Palmer,"",2962,2962,bill-palmer-adj,bill-palmer-cmp,bill-palmer-cnd
303865,2016-07-16 13:54:53.580707+00,2011-07-19 22:32:33.432756+00,Joseph,Jackson,"",j-jackson-4,"",(West) Hartlepool,"",f,,,,7067,,Joseph Jackson,"",507,507,j-jackson-4-adj,j-jackson-4-cmp,j-jackson-4
303867,2016-07-16 13:54:53.598552+00,2011-05-20 20:04:29.511449+00,K.,Jackson,"",k-jackson,,,,f,,,,6381,,K. Jackson,"",1,1,k-jackson-adj,k-jackson-cmp,k-jackson
303869,2016-07-16 13:54:53.614447+00,2012-04-13 20:16:08.889807+00,P.,Jackson,"",p-jackson,,Lyceum Brass,,f,,,,9914,,P. Jackson,"",507,1074,p-jackson-adj,p-jackson-cmp,p-jackson
303870,2016-07-16 13:54:53.622134+00,2013-03-07 10:36:32.020769+00,Paul,Jackson,"",paul-jackson,,Foss Dyke,,f,,,,12840,,Paul Jackson,"",507,507,paul-jackson-adj,paul-jackson-cmp,paul-jackson
320727,2021-05-20 08:34:46.649579+00,2021-05-20 08:34:46.647718+00,Sg/Mj,Sission,"",sgmj-sission,,,,f,,,,,,Sg/Mj Sission,"",1363,1363,sgmj-sission-adj,sgmj-sission-cmp,sgmj-sission-cnd
303874,2016-07-16 13:54:53.654479+00,2012-03-19 14:37:56.368298+00,R.,Jackson,"",r-jackson-2,,Ilfracombe,,f,,,,9518,,R. Jackson,"",507,507,r-jackson-2-adj,r-jackson-2-cmp,r-jackson-2
303876,2016-07-16 13:54:53.670898+00,2011-02-18 14:55:34.209036+00,R. L.,Jackson,"",r-l-jackson,,Bury / Denton / Didsbury,,f,,,,4085,,R. L. Jackson,"",507,585,r-l-jackson-adj,r-l-jackson-cmp,r-l-jackson
303877,2016-07-16 13:54:53.678903+00,2013-02-18 18:30:27.783901+00,R. W.,Jackson,"",r-w-jackson,,,,f,,,,12600,,R. W. Jackson,"",1074,1074,r-w-jackson-adj,r-w-jackson-cmp,r-w-jackson
303878,2016-07-16 13:54:53.686967+00,2012-02-12 21:21:27.969506+00,Rob,Jackson,"",rob-jackson,,Barnoldswick,,f,,,,9017,,Rob Jackson,"",507,11,rob-jackson-adj,rob-jackson-cmp,rob-jackson
303880,2016-07-16 13:54:53.703118+00,2012-04-14 14:26:30.958688+00,T.,Jackson,"",t-jackson,,,,f,,,,9931,,T. Jackson,"",1074,1074,t-jackson-adj,t-jackson-cmp,t-jackson
303881,2016-07-16 13:54:53.711385+00,2012-12-06 16:17:30.891358+00,T. L.,Jackson,"",t-l-jackson,,,,f,,,,12061,,T. L. Jackson,"",11,11,t-l-jackson-adj,t-l-jackson-cmp,t-l-jackson
303884,2016-07-16 13:54:53.735195+00,2012-06-07 20:11:50.074911+00,A. J.,Jacob,"",a-j-jacob,,,,f,,,,10530,,A. J. Jacob,"",1074,1074,a-j-jacob-adj,a-j-jacob-cmp,a-j-jacob
299072,2022-03-09 13:37:54.833832+00,2016-07-16 13:09:07.280024+00,Mark,Carter (NZ),"",mark-carter-1,,Hutt City,"",f,2000-01-01,,,17989,,Mark Carter (NZ),"",1363,1074,mark-carter-1-adj,mark-carter-1-cmp,mark-carter-1
321367,2022-01-07 13:41:44.429593+00,2022-01-07 10:43:18.657498+00,Andrew,Sutherland,"",e-f-c-wilson-2,,New Zealand,"",t,,,,,,Andrew Sutherland,"",1074,1074,e-f-c-wilson-2-adj,e-f-c-wilson-2-cmp,e-f-c-wilson-2-cnd
303888,2016-07-16 13:54:53.767194+00,2011-02-17 13:14:05.78848+00,J.,Jacobs,"",j-jacobs,,,,f,,,,4016,,J. Jacobs,"",585,585,j-jacobs-adj,j-jacobs-cmp,j-jacobs
303889,2016-07-16 13:54:53.775386+00,2013-04-29 20:32:02.932547+00,Frode,Jacobsen,"",frode-jacobsen,,,,f,,,,13432,,Frode Jacobsen,"",129,129,frode-jacobsen-adj,frode-jacobsen-cmp,frode-jacobsen
303890,2016-07-16 13:54:53.783676+00,2010-01-23 00:01:55.765614+00,Jan L.,Jacobsen,"",jan-l-jacobsen,,,,f,,,,2180,,Jan L. Jacobsen,"",129,129,jan-l-jacobsen-adj,jan-l-jacobsen-cmp,jan-l-jacobsen
303891,2016-07-16 13:54:53.794148+00,2012-10-02 15:25:44.40572+00,Cédric,Jacquemettaz,"",cedric-jacquemettaz,,,,f,,,,11383,,Cédric Jacquemettaz,"",1363,1363,cedric-jacquemettaz-adj,cedric-jacquemettaz-cmp,cedric-jacquemettaz
